,Compound ID,InChIKey,SMILES,logS,logP,MW,smi
295,C895,MFOUDYKPLGXPGO-UHFFFAOYSA-N,ClCC(=O)N(c1ccccc1)C(C)C,-2.48,2.6668000000000003,211.688,Cl C C ( = O ) N ( c 1 c c c c c 1 ) C ( C ) C
296,C2626,GFTHYQRJEOORHK-UHFFFAOYSA-N,CN(CC(CC1(O)c2ccccc2CCc2c1cccc2)C)C,-5.616693099,3.6089,309.445,C N ( C C ( C C 1 ( O ) c 2 c c c c c 2 C C c 2 c 1 c c c c 2 ) C ) C
297,C519,AEMFNILZOJDQLW-QAGGRKNESA-N,O=C1CC[C@]2(C(=C1)CC[C@@H]1[C@@H]2CC[C@]2([C@H]1CCC2=O)C)C,-3.6900001000000002,4.0874,286.409,O = C 1 C C [C@] 2 ( C ( = C 1 ) C C [C@@H] 1 [C@@H] 2 C C [C@] 2 ( [C@H] 1 C C C 2 = O ) C ) C
298,C9531,RKIFMRPSYFQBJG-UHFFFAOYSA-L,C[N+](CCC[n+]1ccccc1)(C)C.[Br-].[Br-],0.468389537,-4.9216,340.098,C [N+] ( C C C [n+] 1 c c c c c 1 ) ( C ) C . [Br-] . [Br-]
299,C5089,QEQAPQHGLVGWMO-UHFFFAOYSA-N,ICC(=O)Nc1ccc(c(c1)O)C(=O)O,-3.321908311,1.5369000000000002,321.069,I C C ( = O ) N c 1 c c c ( c ( c 1 ) O ) C ( = O ) O
300,C6143,DWMMEAHAHZXDLA-UHFFFAOYSA-N,CCCC(COC(=O)NC)(COC(=O)NC)C,-2.6318089280000003,2.2866,246.303,C C C C ( C O C ( = O ) N C ) ( C O C ( = O ) N C ) C
301,C2669,GXEUNRBWEAIPCN-UHFFFAOYSA-N,OC(=O)C(c1ccc(c(c1)Cl)C1CCCCC1)Cl,-5.542226964,4.7522,287.182,O C ( = O ) C ( c 1 c c c ( c ( c 1 ) Cl ) C 1 C C C C C 1 ) Cl
302,C5221,IHDMJEPWSOHAAL-UHFFFAOYSA-N,CN(CCOC(=O)C(c1ccccc1)c1ccccc1)C.Cl,-3.2261642530000003,3.7253,319.82599999999996,C N ( C C O C ( = O ) C ( c 1 c c c c c 1 ) c 1 c c c c c 1 ) C . Cl
303,C6189,MFLQZNBZGHJWPK-UHFFFAOYSA-N,O=c1c2ccccc2n(c(=O)n1c1ccccc1)CCN1CCOCC1.Cl,-2.6010132180000003,2.2245,387.86,O = c 1 c 2 c c c c c 2 n ( c ( = O ) n 1 c 1 c c c c c 1 ) C C N 1 C C O C C 1 . Cl
304,C2988,WIILDCMHDCIZQR-UHFFFAOYSA-N,Clc1ccc(nc1)SCCCCCCCCN1CCSC1.Cl,-5.1250351510000005,5.9139,381.42699999999996,Cl c 1 c c c ( n c 1 ) S C C C C C C C C N 1 C C S C 1 . Cl
305,C2210,FEUBUXUFKHXRKO-UHFFFAOYSA-N,O=C(N1c2ccccc2Sc2c1nccc2)OCCOCCN1CCCCC1.Cl,-6.466267359,5.1283,435.967,O = C ( N 1 c 2 c c c c c 2 S c 2 c 1 n c c c 2 ) O C C O C C N 1 C C C C C 1 . Cl
306,C7587,GDQBPBMIAFIRIU-UHFFFAOYSA-N,c1ncc2c(c1)ccs2,-1.6745592919999999,2.2963,135.186,c 1 n c c 2 c ( c 1 ) c c s 2
307,C7402,NTOIBZJBOAYNRO-UHFFFAOYSA-N,CCOc1ccc(cc1)COCC(CO)O,-1.8180723730000001,0.9551,226.269,C C O c 1 c c c ( c c 1 ) C O C C ( C O ) O
308,C1847,ZAWVEQPFRDHWIY-UHFFFAOYSA-N,Clc1ccc(c(c1)Cl)CNCC1CCC(CC1)CNCc1ccc(cc1Cl)Cl.Cl.Cl,-8.436839231,9.3718,533.189,Cl c 1 c c c ( c ( c 1 ) Cl ) C N C C 1 C C C ( C C 1 ) C N C c 1 c c c ( c c 1 Cl ) Cl . Cl . Cl
309,C8270,RRBSZTYIWIHPST-UHFFFAOYSA-N,OCC(Cn1c(=O)c2n(C)cnc2n(c1=O)C)O,-1.11969682,-2.2131,254.243,O C C ( C n 1 c ( = O ) c 2 n ( C ) c n c 2 n ( c 1 = O ) C ) O
310,C2046,UWFYSQMTEOIJJG-FDTZYFLXSA-N,CC(=O)O[C@@]1(CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2C=C(C2=CC(=O)[C@H]3[C@@H]([C@]12C)C3)Cl)C(=O)C,-7.025683085,4.6076,416.93800000000016,C C ( = O ) O [C@@] 1 ( C C [C@@H] 2 [C@] 1 ( C ) C C [C@H] 1 [C@H] 2 C = C ( C 2 = C C ( = O ) [C@H] 3 [C@@H] ( [C@] 12 C ) C 3 ) Cl ) C ( = O ) C
311,C1393,GKRZNOGGALENQJ-UHFFFAOYSA-N,CC(=O)NC(=O)N,-0.89999998,0.2924,102.09200000000001,C C ( = O ) N C ( = O ) N
312,C5196,GPTXWRGISTZRIO-UHFFFAOYSA-N,Cc1ccc2c(n1)c(O)c(cc2Cl)Cl,-3.2444628389999997,3.5556,228.075,C c 1 c c c 2 c ( n 1 ) c ( O ) c ( c c 2 Cl ) Cl
313,C4186,OVEMTTZEBOCJDV-UHFFFAOYSA-N,CCCCCCc1ccc(cc1)N,-3.976845083,3.9728,177.28599999999997,C C C C C C c 1 c c c ( c c 1 ) N
314,C1748,ZLHXGWFOXJVXPN-DHKWPOFJSA-N,CCCCCCCCCCOc1ccc(c2c1cccc2)C(=N)[NH+](CCCC)CCCC.[Cl-],-11.01502535,4.2735,475.149,C C C C C C C C C C O c 1 c c c ( c 2 c 1 c c c c 2 ) C ( = N ) [NH+] ( C C C C ) C C C C . [Cl-]
315,C1675,QBPFLULOKWLNNW-UHFFFAOYSA-N,Oc1cccc2c1C(=O)c1c(C2=O)cccc1O	,-5.19,1.8732,240.21099999999998,O c 1 c c c c 2 c 1 C ( = O ) c 1 c ( C 2 = O ) c c c c 1 O
316,C3196,DCVZEBJRNGRUMJ-UHFFFAOYSA-N,[NH3+]CC(CCOc1ccccc1C)CCOc1ccccc1C.[Cl-],-4.871844831000001,0.4035,349.895,[NH3+] C C ( C C O c 1 c c c c c 1 C ) C C O c 1 c c c c c 1 C . [Cl-]
317,C3864,WELIWWBEWVZBFS-OVAHNPOGSA-N,CNC(=O)[C@]1(CC[C@H](c2c1cccc2)[NH+](C)C)c1ccccc1.[Cl-],-4.1952491069999995,-0.907,344.87800000000016,C N C ( = O ) [C@] 1 ( C C [C@H] ( c 2 c 1 c c c c 2 ) [NH+] ( C ) C ) c 1 c c c c c 1 . [Cl-]
318,C2654,YNVGQYHLRCDXFQ-XGXHKTLJSA-N,C#C[C@]1(O)CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CCC2=CCCC[C@H]12,-5.568747127000001,4.3135,284.436,C # C [C@] 1 ( O ) C C [C@@H] 2 [C@] 1 ( C ) C C [C@H] 1 [C@H] 2 C C C 2 = C C C C [C@H] 12
319,C9450,ZAPMTSHEXFEPSD-UHFFFAOYSA-N,ClCCN1CCOCC1,0.37646615299999997,0.4953,149.619,Cl C C N 1 C C O C C 1
320,C7934,BABMCXWQNSQAOC-UHFFFAOYSA-M,C[Hg]Cl,-1.4299252869999999,1.2708,251.078,C [Hg] Cl
321,C1787,YCOZIPAWZNQLMR-UHFFFAOYSA-N,CCCCCCCCCCCCCCC,-9.446383877,6.0975,212.415,C C C C C C C C C C C C C C C
322,C387,PWWVAXIEGOYWEE-ZDUSSCGKSA-N,CN([C@H](CN1c2ccccc2Sc2c1cccc2)C)C,-4.2600002,4.3044,284.4190000000001,C N ( [C@H] ( C N 1 c 2 c c c c c 2 S c 2 c 1 c c c c 2 ) C ) C
323,C7128,AXYPOSIIISLXQT-UHFFFAOYSA-N,C=CCC(COC(=O)N)(COC(=O)N)CC,-2.021781949,2.5501,230.261,C = C C C ( C O C ( = O ) N ) ( C O C ( = O ) N ) C C
324,C4239,JTJMJGYZQZDUJJ-UHFFFAOYSA-N,C1CCC(CC1)(N1CCCCC1)c1ccccc1,-3.9334505319999997,4.2698,243.387,C 1 C C C ( C C 1 ) ( N 1 C C C C C 1 ) c 1 c c c c c 1
325,C1851,MDLAAYDRRZXJIF-UHFFFAOYSA-N,Fc1ccc(cc1)C(c1ccc(cc1)F)CCCN1CCC(CC1)(O)c1ccc(c(c1)C(F)(F)F)Cl,-8.385256623,7.4706,523.965,F c 1 c c c ( c c 1 ) C ( c 1 c c c ( c c 1 ) F ) C C C N 1 C C C ( C C 1 ) ( O ) c 1 c c c ( c ( c 1 ) C ( F ) ( F ) F ) Cl
326,C9535,BIKNTKSEMWGCDC-UHFFFAOYSA-L,OC(C[N+](C)(C)C)C[N+](C)(C)C.[Br-].[Br-],0.4735159820000001,-6.2323,336.108,O C ( C [N+] ( C ) ( C ) C ) C [N+] ( C ) ( C ) C . [Br-] . [Br-]
327,C363,LRJOMUJRLNCICJ-VVCDUNCFSA-N,CC(=O)OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)C[C@@H](O)[C@H]1[C@H]2CCC2=CC(=O)C=C[C@]12C,-4.369999900000002,2.1284,402.481,C C ( = O ) O C C ( = O ) [C@@] 1 ( O ) C C [C@@H] 2 [C@] 1 ( C ) C [C@@H] ( O ) [C@H] 1 [C@H] 2 C C C 2 = C C ( = O ) C = C [C@] 12 C
328,C7043,PJSFRIWCGOHTNF-UHFFFAOYSA-N,COc1c(OC)ncnc1NS(=O)(=O)c1ccc(cc1)N,-2.060940016,2.6118,310.329,C O c 1 c ( O C ) n c n c 1 N S ( = O ) ( = O ) c 1 c c c ( c c 1 ) N
329,C8675,WHTRVMDSXBPLMD-UHFFFAOYSA-N,OCC(COC(C=C)Br)O,-0.713735462,0.2632,211.054,O C C ( C O C ( C = C ) Br ) O
330,C5271,LNJDCWMEXDPRAY-UHFFFAOYSA-N,OC(=O)C(=O)O.CCCCOc1c(OC)cccc1C(=O)NCCN(C)C,-3.1868761219999997,1.712,384.42400000000004,O C ( = O ) C ( = O ) O . C C C C O c 1 c ( O C ) c c c c 1 C ( = O ) N C C N ( C ) C
331,C8798,PCLAZAJARAIGGD-UHFFFAOYSA-N,CSc1nnc(s1)N,-0.515702772,1.4234,147.222,C S c 1 n n c ( s 1 ) N
332,C2730,IKMPWMZBZSAONZ-UHFFFAOYSA-N,Clc1ccc2c(c1)C(=NCC(=S)N2CC(F)(F)F)c1ccccc1F,-5.4613471989999995,4.5268,386.79400000000004,Cl c 1 c c c 2 c ( c 1 ) C ( = N C C ( = S ) N 2 C C ( F ) ( F ) F ) c 1 c c c c c 1 F
333,C4632,POYMPTXRBMLDIL-GZTJUZNOSA-N,CN(c1ccc(cc1)/C=N/c1ccccc1C(=O)O)C,-3.6490500960000003,3.2014,268.31,C N ( c 1 c c c ( c c 1 ) / C = N / c 1 c c c c c 1 C ( = O ) O ) C
334,C43,HVVINGXJHBOTJQ-UHFFFAOYSA-N,Cc1ccc2c(c1)ccc1c2cc2cccc3c2c1CC3,-7.9200000999999975,5.5532,268.35200000000003,C c 1 c c c 2 c ( c 1 ) c c c 1 c 2 c c 2 c c c c 3 c 2 c 1 C C 3
335,C6015,PYSLAXNKITVDGO-NUEKZKHPSA-N,Oc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)[NH+](CC1)[O-],-2.705463678,3.1005,259.343,O c 1 c c c 2 c ( c 1 ) [C@] 13 C C C C [C@H] 3 [C@@H] ( C 2 ) [NH+] ( C C 1 ) [O-]
336,C7818,FDMZYWCLSJXOCU-UHFFFAOYSA-N,NC1=NCC(O1)CN1CCN(CC1)c1ccccn1,-1.5163836880000001,0.055900000000000005,261.323,N C 1 = N C C ( O 1 ) C N 1 C C N ( C C 1 ) c 1 c c c c n 1
337,C9936,BTCSSZJGUNDROE-UHFFFAOYSA-N,NCCCC(=O)O,1.100596236,0.5102,103.12,N C C C C ( = O ) O
338,C984,ZEMGGZBWXRYJHK-UHFFFAOYSA-N,O=c1cc[nH]c(=S)[nH]1,-2.26,0.4325,128.15200000000002,O = c 1 c c [nH] c ( = S ) [nH] 1
339,C6033,BRYYFHODWLMSIM-UHFFFAOYSA-N,O=C(C1NCCNC1)Nc1c(C)cc(cc1C)C.Cl.Cl,-2.6939249810000003,3.4463,320.258,O = C ( C 1 N C C N C 1 ) N c 1 c ( C ) c c ( c c 1 C ) C . Cl . Cl
340,C978,YFTHZRPMJXBUME-UHFFFAOYSA-N,CCCN(CCC)CCC,-2.28,2.5184,143.27,C C C N ( C C C ) C C C
341,C6998,NRHMKIHPTBHXPF-TUJRSCDTSA-M,O[C@@H]1CC[C@]2([C@@H](C1)C[C@H]([C@@H]1[C@@H]2C[C@H](O)[C@]2([C@H]1CC[C@@H]2[C@@H](CCC(=O)[O-])C)C)O)C.[Na+],-2.087492026,2.114,430.55300000000005,O [C@@H] 1 C C [C@] 2 ( [C@@H] ( C 1 ) C [C@H] ( [C@@H] 1 [C@@H] 2 C [C@H] ( O ) [C@] 2 ( [C@H] 1 C C [C@@H] 2 [C@@H] ( C C C ( = O ) [O-] ) C ) C ) O ) C . [Na+]
342,C6081,IHTKSVYIDWAIPB-UHFFFAOYSA-N,CCCC(COC(=O)NC(=O)C)(COC(=O)NC(=O)C)CC,-2.667026218,2.5101,316.35,C C C C ( C O C ( = O ) N C ( = O ) C ) ( C O C ( = O ) N C ( = O ) C ) C C
343,C3436,OJPWHUOVKVKBQB-UHFFFAOYSA-N,OS(=O)(=O)O.CCN(CCCC(Nc1ccnc2c1ccc(c2)Cl)C)CC,-4.595817436,5.3116,417.95099999999996,O S ( = O ) ( = O ) O . C C N ( C C C C ( N c 1 c c n c 2 c 1 c c c ( c 2 ) Cl ) C ) C C
344,C9828,YRCWQPVGYLYSOX-UHFFFAOYSA-N,CNCC(c1ccc(cc1)O)O,0.776742974,1.0359,167.205,C N C C ( c 1 c c c ( c c 1 ) O ) O
345,C3598,UDYNXYGECPZPSR-UHFFFAOYSA-N,O=C(Nc1c(C)cccc1C)OC1CCC[NH+](C1)C(C)C.[Cl-],-4.446182545,0.9538,326.861,O = C ( N c 1 c ( C ) c c c c 1 C ) O C 1 C C C [NH+] ( C 1 ) C ( C ) C . [Cl-]
346,C5063,MHZBPWPPBRJQTI-UHFFFAOYSA-N,CCC1CN(C)CCC1(OC(=O)CC)c1ccccc1.Cl,-3.338609725,3.9367,311.847,C C C 1 C N ( C ) C C C 1 ( O C ( = O ) C C ) c 1 c c c c c 1 . Cl
347,C8766,ZDQJHKFXTFWZCY-UHFFFAOYSA-M,C1CCN(CC1)C=CC=CC=[N+]1CCCCC1.[Cl-],-0.5625983179999999,-0.2899,268.825,C 1 C C N ( C C 1 ) C = C C = C C = [N+] 1 C C C C C 1 . [Cl-]
348,C7026,FBSAITBEAPNWJG-UHFFFAOYSA-N,CC(=O)Oc1ccccc1OC(=O)C,-2.072052014,1.5372,194.18400000000003,C C ( = O ) O c 1 c c c c c 1 O C ( = O ) C
349,C5882,MIQYLPZRCQLVEI-PSOYPTMXSA-N,CCC(=O)O[C@]12C=CC(=O)[C@H]3[C@]42CCN([C@@H]1Cc1c4c(O3)c(cc1)OC)C,-2.791542534,1.723,369.411,C C C ( = O ) O [C@] 12 C = C C ( = O ) [C@H] 3 [C@] 42 C C N ( [C@@H] 1 C c 1 c 4 c ( O 3 ) c ( c c 1 ) O C ) C
350,C7845,CTZKUHWIUDBFRC-UHFFFAOYSA-N,C#CCN1C(=O)Cc2c(S1(=O)=O)cccc2,-1.4959026180000001,1.4119000000000002,235.25900000000001,C # C C N 1 C ( = O ) C c 2 c ( S 1 ( = O ) = O ) c c c c 2
351,C609,BHQCQFFYRZLCQQ-GLVFPOCZSA-N,O[C@H]1CC[C@]2([C@H](C1)C[C@@H]([C@@H]1[C@@H]2C[C@@H](O)[C@]2([C@H]1CC[C@@H]2[C@H](CCC(=O)O)C)C)O)C,-3.3699999,3.4487,408.57099999999997,O [C@H] 1 C C [C@] 2 ( [C@H] ( C 1 ) C [C@@H] ( [C@@H] 1 [C@@H] 2 C [C@@H] ( O ) [C@] 2 ( [C@H] 1 C C [C@@H] 2 [C@H] ( C C C ( = O ) O ) C ) C ) O ) C
352,C6618,BEQVQKJCLJBTKZ-UHFFFAOYSA-N,OP(=O)(c1ccccc1)c1ccccc1,-2.3345174490000002,1.9078,218.188,O P ( = O ) ( c 1 c c c c c 1 ) c 1 c c c c c 1
353,C8418,VNGUYOQHHPRKLZ-UHFFFAOYSA-N,COc1c(cccc1OC)CC(N)C.Cl,-0.9635629790000001,3.0958,231.71900000000002,C O c 1 c ( c c c c 1 O C ) C C ( N ) C . Cl
354,C9306,GRRNUXAQVGOGFE-XKIAHZFYSA-N,OC[C@H]1O[C@@H](O[C@@H]2[C@@H](O)[C@H](N)C[C@@H]([C@H]2O)NC)[C@@H]2[C@H]([C@H]1O)O[C@@]1(O2)O[C@H]([C@@H](CO)N)[C@@H]([C@@H]([C@H]1O)O)O,0.277757785,-5.4791,527.52,O C [C@H] 1 O [C@@H] ( O [C@@H] 2 [C@@H] ( O ) [C@H] ( N ) C [C@@H] ( [C@H] 2 O ) N C ) [C@@H] 2 [C@H] ( [C@H] 1 O ) O [C@@] 1 ( O 2 ) O [C@H] ( [C@@H] ( C O ) N ) [C@@H] ( [C@@H] ( [C@H] 1 O ) O ) O
355,C28,TZMHVHLTPWKZCI-UHFFFAOYSA-N,Clc1c(Cl)cc(c(c1Cl)c1ccc(c(c1Cl)Cl)Cl)Cl,-8.300000200000001,7.9274,395.32300000000004,Cl c 1 c ( Cl ) c c ( c ( c 1 Cl ) c 1 c c c ( c ( c 1 Cl ) Cl ) Cl ) Cl
356,C5599,RDQOCZCEKVRDDZ-UHFFFAOYSA-N,CCOc1ccc(cc1)C(=O)CCN1CCCCC1.Cl,-2.9770285860000003,3.8839,297.82,C C O c 1 c c c ( c c 1 ) C ( = O ) C C N 1 C C C C C 1 . Cl
357,C806,HFACYLZERDEVSX-UHFFFAOYSA-N,Nc1ccc(cc1)c1ccc(cc1)N,-2.7,3.6804,184.237,N c 1 c c c ( c c 1 ) c 1 c c c ( c c 1 ) N
358,C785,YNQLUTRBYVCPMQ-UHFFFAOYSA-N,CCc1ccccc1,-2.77,2.249,106.165,C C c 1 c c c c c 1
359,C3213,FZNXAQMQVKBXDR-UHFFFAOYSA-N,CCN(CCOc1ccc2c(c1)sc(n2)N(C)C)CC.Cl.Cl,-4.855299423,4.6869,366.349,C C N ( C C O c 1 c c c 2 c ( c 1 ) s c ( n 2 ) N ( C ) C ) C C . Cl . Cl
360,C8504,ZTSJQQMUSULPRX-UHFFFAOYSA-M,CCCCOC(=O)CO[NH3+].[Cl-],-0.892880502,-3.4928,183.63299999999998,C C C C O C ( = O ) C O [NH3+] . [Cl-]
361,C5750,DHPRQBPJLMKORJ-XRNKAMNCSA-N,CN([C@@H]1C(=O)C(=C([C@@]2([C@H]1C[C@H]1C(=C(O)c3c([C@@]1(C)O)c(Cl)ccc3O)C2=O)O)O)C(=O)N)C,-2.880887955,0.9827,478.88,C N ( [C@@H] 1 C ( = O ) C ( = C ( [C@@] 2 ( [C@H] 1 C [C@H] 1 C ( = C ( O ) c 3 c ( [C@@] 1 ( C ) O ) c ( Cl ) c c c 3 O ) C 2 = O ) O ) O ) C ( = O ) N ) C
362,C5819,KRQCFJVRGKISQO-UHFFFAOYSA-N,CCCCCc1[nH]c2c(n1)n(C)c(=O)n(c2=O)C,-2.8373629360000003,0.6930000000000001,250.297,C C C C C c 1 [nH] c 2 c ( n 1 ) n ( C ) c ( = O ) n ( c 2 = O ) C
363,C5250,BLVSIGRJPXXNPD-UHFFFAOYSA-N,COP(=O)(Oc1ccc(cc1Cl)[N+](=O)[O-])OC,-3.206819691,3.5511,281.587,C O P ( = O ) ( O c 1 c c c ( c c 1 Cl ) [N+] ( = O ) [O-] ) O C
364,C9268,AGDVQHODLAMVPE-UHFFFAOYSA-L,CC[N+](CCCc1ccc(cc1)[N+](CC)(CC)CC)(CC)CC.[I-].[I-],0.240805212,-1.1293,574.365,C C [N+] ( C C C c 1 c c c ( c c 1 ) [N+] ( C C ) ( C C ) C C ) ( C C ) C C . [I-] . [I-]
365,C8441,IYTUKSIOQKTZEG-UHFFFAOYSA-N,OC(=O)Cc1ccc(c(c1)Cl)O,-0.9466082370000001,1.6727,186.592,O C ( = O ) C c 1 c c c ( c ( c 1 ) Cl ) O
366,C5632,VJQAGNDBNAYVDB-UHFFFAOYSA-N,CN(CC=C(c1ccccc1)c1ccccc1)C.Cl,-2.954566189,4.4819,273.8,C N ( C C = C ( c 1 c c c c c 1 ) c 1 c c c c c 1 ) C . Cl
367,C7811,DFYRUELUNQRZTB-UHFFFAOYSA-N,COc1cc(ccc1O)C(=O)C,-1.52159827,1.6034000000000002,166.174,C O c 1 c c ( c c c 1 O ) C ( = O ) C
368,C5471,FDPVTENMNDHFNK-UHFFFAOYSA-N,O=C(c1ccccc1N)Nc1ccccc1,-3.057338847,3.1753,212.247,O = C ( c 1 c c c c c 1 N ) N c 1 c c c c c 1
369,C7620,NYIZXMGNIUSNKL-UHFFFAOYSA-N,CC(=O)Oc1c(cccc1C(=O)O)OC(=O)C,-1.647039255,1.2354,238.19400000000002,C C ( = O ) O c 1 c ( c c c c 1 C ( = O ) O ) O C ( = O ) C
370,C1101,ROASJEHPZNKHOF-UHFFFAOYSA-N,CCCCCCOC(=O)N,-1.92,2.3623,145.2,C C C C C C O C ( = O ) N
371,C3928,JGDLWBTULYDFPC-UHFFFAOYSA-N,CCCCNC(=O)OCC(CC(C)C)(COC(=O)N)C,-4.154625816,3.7516,288.383,C C C C N C ( = O ) O C C ( C C ( C ) C ) ( C O C ( = O ) N ) C
372,C8153,GJSURZIOUXUGAL-UHFFFAOYSA-N,Clc1cccc(c1NC1=NCCN1)Cl,-1.229001749,2.2019,230.09400000000002,Cl c 1 c c c c ( c 1 N C 1 = N C C N 1 ) Cl
373,C9036,GUBNMFJOJGDCEL-UHFFFAOYSA-N,CCN(CCOC(=O)C1(CCCCC1)C1CCCCC1)CC.Cl,-0.14107583699999998,5.2042,345.94800000000015,C C N ( C C O C ( = O ) C 1 ( C C C C C 1 ) C 1 C C C C C 1 ) C C . Cl
374,C5485,ZLOMYDCFJHNHGM-UHFFFAOYSA-N,COc1ccc(cc1)C(c1ccccc1)OCC[NH+](C)C.[Cl-],-3.0482542789999996,-1.0503,321.842,C O c 1 c c c ( c c 1 ) C ( c 1 c c c c c 1 ) O C C [NH+] ( C ) C . [Cl-]
375,C2500,YWWZVTFZBXVKRM-UHFFFAOYSA-N,Nc1c2cccc(c2nc2c1cccc2)c1ccccc1,-5.839725504,5.2184,270.328,N c 1 c 2 c c c c ( c 2 n c 2 c 1 c c c c 2 ) c 1 c c c c c 1
376,C6215,YZCWLXAKCWCVOV-UHFFFAOYSA-N,OC(CN1CCN(CC1)c1ccccc1)COc1ccccc1C(=O)C,-2.5881338990000002,2.454,354.44300000000015,O C ( C N 1 C C N ( C C 1 ) c 1 c c c c c 1 ) C O c 1 c c c c c 1 C ( = O ) C
377,C9343,LCDSUTOOQPRVAF-UHFFFAOYSA-L,CCCC[N+](CCOCC[N+](C)(C)C)(CC)C.[I-].[I-],0.300814648,-4.0162,500.241,C C C C [N+] ( C C O C C [N+] ( C ) ( C ) C ) ( C C ) C . [I-] . [I-]
378,C4045,BCPWSYQGYBTINM-DTCMKFPYSA-N,CCCCCC/C=C\[N+](=N\[C@H]([C@@H](O)C)COC)\[O-],-4.075768903999999,3.352,258.357,C C C C C C / C = C \ [N+] ( = N \ [C@H] ( [C@@H] ( O ) C ) C O C ) \ [O-]
379,C934,OFCNXPDARWKPPY-UHFFFAOYSA-N,O=c1[nH]cnc2c1cn[nH]2,-2.3800001,-0.3538,136.111,O = c 1 [nH] c n c 2 c 1 c n [nH] 2
380,C9509,VFBNKSCGJOBFNU-UHFFFAOYSA-L,C[N+](CCCCCCC[N+](C)(C)C)(C)C.[Br-].[Br-],0.424556955,-3.6427,376.215,C [N+] ( C C C C C C C [N+] ( C ) ( C ) C ) ( C ) C . [Br-] . [Br-]
381,C900,AOGQPLXWSUTHQB-UHFFFAOYSA-N,CCCCCCOC(=O)C,-2.46,2.1298,144.211,C C C C C C O C ( = O ) C
382,C3846,VCKUSRYTPJJLNI-UHFFFAOYSA-N,COc1cc2nc(nc(c2cc1OC)N)N1CCN(CC1)C(=O)C1CCCO1,-4.213639395,1.6409,387.43300000000005,C O c 1 c c 2 n c ( n c ( c 2 c c 1 O C ) N ) N 1 C C N ( C C 1 ) C ( = O ) C 1 C C C O 1
383,C4577,QQIPHBFWQUGFGX-UHFFFAOYSA-M,C1CCCCN(CCC1)/C=C/C=C/C=[N+]1CCCCCCCC1.[Cl-],-3.676774819,2.0507,352.985,C 1 C C C C N ( C C C 1 ) / C = C / C = C / C = [N+] 1 C C C C C C C C 1 . [Cl-]
384,C5937,QKLSNEUUBSCPLL-UHFFFAOYSA-N,O=C1OC2(c3c1cccc3)CCCC2,-2.760530479,2.6263,188.222,O = C 1 O C 2 ( c 3 c 1 c c c c 3 ) C C C C 2
385,C9824,GGTYBZJRPHEQDG-WCCKRBBISA-N,N[C@H](C(=O)O)CCCN.Cl,0.7730883390000001,1.3398,168.622,N [C@H] ( C ( = O ) O ) C C C N . Cl
386,C6754,STHZIWWZUMRBQV-UHFFFAOYSA-N,CCN(C(=O)c1nnn(c1C)c1ccc(cc1)N)CC.Cl,-2.245565942,3.0231,309.7940000000001,C C N ( C ( = O ) c 1 n n n ( c 1 C ) c 1 c c c ( c c 1 ) N ) C C . Cl
387,C6892,YGULWPYYGQCFMP-UHFFFAOYSA-N,OC(C(C(=O)O)O)C(=O)O.COCCc1ccc(cc1)OCC(CNC(C)C)O.COCCc1ccc(cc1)OCC(CNC(C)C)O,-2.156151056,1.8856,684.815,O C ( C ( C ( = O ) O ) O ) C ( = O ) O . C O C C c 1 c c c ( c c 1 ) O C C ( C N C ( C ) C ) O . C O C C c 1 c c c ( c c 1 ) O C C ( C N C ( C ) C ) O
388,C9080,KBHMEHLJSZMEMI-KSYZLYKTSA-N,OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)c1[nH]nc2c1ncnc2N,-0.067074106,-1.3297,267.241,O C [C@H] 1 O [C@H] ( [C@@H] ( [C@@H] 1 O ) O ) c 1 [nH] n c 2 c 1 n c n c 2 N
389,C6606,FAEFMMUOKVKFBE-UHFFFAOYSA-N,C1CCN(CC1)SSN1CCCCC1,-2.341347657,3.0454,232.40900000000002,C 1 C C N ( C C 1 ) S S N 1 C C C C C 1
390,C9542,JJBCTCGUOQYZHK-UHFFFAOYSA-N,CC(=O)Oc1ccccc1C(=O)O.NCCCCC(C(=O)O)N,0.486317714,2.238,326.345,C C ( = O ) O c 1 c c c c c 1 C ( = O ) O . N C C C C C ( C ( = O ) O ) N
391,C7748,JGMFEVONQBBJBM-UHFFFAOYSA-N,NC(=O)OCC(C(C)(C)C)COC(=O)N,-1.5695829159999999,2.2399,218.25,N C ( = O ) O C C ( C ( C ) ( C ) C ) C O C ( = O ) N
392,C4216,RQXCLMGKHJWMOA-UHFFFAOYSA-N,OC(c1ccccc1)(c1ccccc1)CCN1CCCCC1,-3.951803175,3.7364,295.4190000000001,O C ( c 1 c c c c c 1 ) ( c 1 c c c c c 1 ) C C N 1 C C C C C 1
393,C7093,WEQAYVWKMWHEJO-UHFFFAOYSA-N,CN1C(=O)CCS(=O)(=O)C1c1ccc(cc1)Cl,-2.0393839590000002,2.6342,273.736,C N 1 C ( = O ) C C S ( = O ) ( = O ) C 1 c 1 c c c ( c c 1 ) Cl
