,Compound ID,InChIKey,SMILES,logS,logP,MW,smi
201,C9334,YFZNSPMAOIVQRP-YVKGXWRCSA-N,OCc1cn(c(=O)[nH]c1=O)[C@@H]1O[C@@H]([C@H]([C@H]1O)O)[C@@H](C(=O)O)NC(=O)[C@H]([C@@H]([C@H](COC(=O)N)O)O)N,0.294641834,-4.8466000000000005,507.406,O C c 1 c n ( c ( = O ) [nH] c 1 = O ) [C@@H] 1 O [C@@H] ( [C@H] ( [C@H] 1 O ) O ) [C@@H] ( C ( = O ) O ) N C ( = O ) [C@H] ( [C@@H] ( [C@H] ( C O C ( = O ) N ) O ) O ) N
202,C2987,UZMPCPFDZYTEJG-UHFFFAOYSA-N,CNCC/C=C/1\c2ccccc2C=Cc2c1cccc2.Cl,-5.12760962,5.4045,297.822,C N C C / C = C /1\ c 2 c c c c c 2 C = C c 2 c 1 c c c c 2 . Cl
203,C8447,DERJYEZSLHIUKF-UHFFFAOYSA-N,CNNCc1ccc(cc1)C(=O)NC(C)C.Cl,-0.9428715459999999,3.0235,257.76,C N N C c 1 c c c ( c c 1 ) C ( = O ) N C ( C ) C . Cl
204,C7062,YKJMRLZNLNAMSY-UHFFFAOYSA-L,C1CNCCO1.C1CNCCO1.[Cl-].[Cl-].[Pt+2],-2.054845936,-6.1245,440.225,C 1 C N C C O 1 . C 1 C N C C O 1 . [Cl-] . [Cl-] . [Pt+2]
205,C9664,VRGKDCRTYBCJTA-AATRIKPKSA-N,O=N/C=c/1\cccc[nH]1,0.6286066339999999,0.8002,122.125,O = N / C = c /1\ c c c c [nH] 1
206,C4888,VPOOPIJRSJBRBE-UHFFFAOYSA-N,CNCC=C(c1ccccc1)c1ccc(cc1)Cl.Cl,-3.4686707,5.184,294.219,C N C C = C ( c 1 c c c c c 1 ) c 1 c c c ( c c 1 ) Cl . Cl
207,C8637,MRSXAJAOWWFZJJ-UHFFFAOYSA-M,CC(=O)Nc1nnc(s1)S(=O)(=O)[NH-].[Na+],-0.7573515559999999,1.3912,244.227,C C ( = O ) N c 1 n n c ( s 1 ) S ( = O ) ( = O ) [NH-] . [Na+]
208,C1615,TZYQTWHRLVDYPL-UHFFFAOYSA-N,O=C1CC=NC=N1,0.58999997,-1.113,96.0874,O = C 1 C C = N C = N 1
209,C6493,GHPODDMCSOYWNE-UHFFFAOYSA-N,Cc1ccc2c(c1)OCO2,-2.41717989,1.7237,136.148,C c 1 c c c 2 c ( c 1 ) O C O 2
210,C5719,IHHFWUALAIRFQB-NTMALXAHSA-N,Clc1ccc2c(c1)n(C)c(=N)o2,-2.9016819160000002,2.0039,182.607,Cl c 1 c c c 2 c ( c 1 ) n ( C ) c ( = N ) o 2
211,C8444,NCIKQJBVUNUXLW-UHFFFAOYSA-N,CNCCc1c[nH]c2c1cccc2,-0.944500094,2.3207,174.24200000000005,C N C C c 1 c [nH] c 2 c 1 c c c c 2
212,C1931,WJNRCWZSQKPZIJ-UHFFFAOYSA-P,Clc1ccccc1C[NH2+]CCCCCCCCC[NH2+]Cc1ccccc1Cl.[Na+].[Na+],-7.579229908999999,4.5511,455.415,Cl c 1 c c c c c 1 C [NH2+] C C C C C C C C C [NH2+] C c 1 c c c c c 1 Cl . [Na+] . [Na+]
213,C3000,ZQMBKJWVFPOZHQ-UHFFFAOYSA-N,CN(CC(CC1(OC(c2c1cccc2)(C)C)c1ccccc1)C)C.Cl,-5.109069656,5.5853,359.93300000000005,C N ( C C ( C C 1 ( O C ( c 2 c 1 c c c c 2 ) ( C ) C ) c 1 c c c c c 1 ) C ) C . Cl
214,C6221,WWPDLGXXOXAQKK-UHFFFAOYSA-M,CC[N+](CCOC(=O)Cc1ccc(cc1)c1ccccc1)(CC)C.[I-],-2.58090008,0.9297,453.35699999999997,C C [N+] ( C C O C ( = O ) C c 1 c c c ( c c 1 ) c 1 c c c c c 1 ) ( C C ) C . [I-]
215,C9677,RQZCPCLQGVDXMN-VILQZVERSA-N,Cn1ccn(/c/1=C\[NH+]=O)COCC=C.[Cl-],0.635111474,-4.1432,231.679,C n 1 c c n ( / c /1 = C \ [NH+] = O ) C O C C = C . [Cl-]
216,C3930,KUEUWHJGRZKESU-UHFFFAOYSA-N,O=C(c1cccnc1)OCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1,-4.15297952,2.9808,556.523,O = C ( c 1 c c c n c 1 ) O C C ( C O C ( = O ) c 1 c c c n c 1 ) ( C O C ( = O ) c 1 c c c n c 1 ) C O C ( = O ) c 1 c c c n c 1
217,C8992,SNPQRYOQWLOTFA-UHFFFAOYSA-N,CC1(C)NCCS1,-0.22573188800000002,1.3877000000000002,117.213,C C 1 ( C ) N C C S 1
218,C9592,XQDHXDORJFXNDX-UHFFFAOYSA-M,OCC[N+](CC)(CC)CC.[I-],0.563586092,-2.1408,273.155,O C C [N+] ( C C ) ( C C ) C C . [I-]
219,C278,CBHCDHNUZWWAPP-HNNXBMFYSA-N,CN1CCC[C@@H](C1)CN1c2ccccc2Sc2c1cccc2,-4.7399998,4.6339999999999995,310.45599999999996,C N 1 C C C [C@@H] ( C 1 ) C N 1 c 2 c c c c c 2 S c 2 c 1 c c c c 2
220,C7250,PNZKOOCCVBURLG-UHFFFAOYSA-N,CC(Cc1ccccc1)NN(C)C,-1.924764353,2.0747,178.274,C C ( C c 1 c c c c c 1 ) N N ( C ) C
221,C9147,QVCMHGGNRFRMAD-XFGHUUIASA-N,O=C1O[C@@H]2CCN3[C@@H]2C(=CC3)COC(=O)[C@]([C@]([C@H]1C)(C)O)(C)O,0.059459767999999996,-0.4547000000000001,325.357,O = C 1 O [C@@H] 2 C C N 3 [C@@H] 2 C ( = C C 3 ) C O C ( = O ) [C@] ( [C@] ( [C@H] 1 C ) ( C ) O ) ( C ) O
222,C3890,NSSIGKVPZKVTNW-UHFFFAOYSA-N,SCCNCCCCCCOc1ccc(cn1)Br.Cl,-4.182297211,4.4956,369.749,S C C N C C C C C C O c 1 c c c ( c n 1 ) Br . Cl
223,C2049,DFBQRUOKBUEDCF-UHFFFAOYSA-N,C1CCC(=CC1)CNCC1CCC(CC1)CNCC1=CCCCC1.CC(=O)O.CC(=O)O,-7.01536361,5.9364,450.654,C 1 C C C ( = C C 1 ) C N C C 1 C C C ( C C 1 ) C N C C 1 = C C C C C 1 . C C ( = O ) O . C C ( = O ) O
224,C7508,MCDJZKPTBCWNSJ-UHFFFAOYSA-N,CC(CS(=O)CC(C)C)C,-1.731727941,2.9128,162.293,C C ( C S ( = O ) C C ( C ) C ) C
225,C7688,AKYHKWQPZHDOBW-VJAUXQICSA-N,OS(=O)(=O)O.C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](c1ccnc2c1cc(OC)cc2)O,-1.6046333030000002,3.5391,422.495,O S ( = O ) ( = O ) O . C = C [C@H] 1 C N 2 C C [C@H] 1 C [C@@H] 2 [C@H] ( c 1 c c n c 2 c 1 c c ( O C ) c c 2 ) O
226,C794,UYXAWHWODHRRMR-GFCCVEGCSA-N,O=C1NC(=O)[C@@](C(=O)N1C)(C)C1=CCCCC1,-2.74,1.4680000000000002,236.267,O = C 1 N C ( = O ) [C@@] ( C ( = O ) N 1 C ) ( C ) C 1 = C C C C C 1
227,C6868,DLCYDUCHUVPZDO-UHFFFAOYSA-M,C/C(=C\C=C\N1CCCCCC1)/C=[N+]1CCCCCC1.[Cl-],-2.16629883,0.8804000000000001,310.905,C / C ( = C \ C = C \ N 1 C C C C C C 1 ) / C = [N+] 1 C C C C C C 1 . [Cl-]
228,C9526,XLDKUDAXZWHPFH-UHFFFAOYSA-N,NCCCNCCCCNCCCN.Cl.Cl.Cl.Cl,0.458198661,5.0338,348.184,N C C C N C C C C N C C C N . Cl . Cl . Cl . Cl
229,C3891,KPSRODZRAIWAKH-UHFFFAOYSA-N,OC(=O)C(Oc1ccc(cc1)C1CC1(Cl)Cl)(C)C,-4.179638328,3.5898,289.154,O C ( = O ) C ( O c 1 c c c ( c c 1 ) C 1 C C 1 ( Cl ) Cl ) ( C ) C
230,C3005,OEEHXSFHUNVJJI-UHFFFAOYSA-N,N#CC(c1ccc2c(c1)cccc2)(CC=C(C)C)CCN(C)C.Cl,-5.107046635,5.7111800000000015,342.905,N # C C ( c 1 c c c 2 c ( c 1 ) c c c c 2 ) ( C C = C ( C ) C ) C C N ( C ) C . Cl
231,C2275,NEGMMKYAVYNLCG-UHFFFAOYSA-N,CCC1(C(=O)NC(=O)N1C)c1ccccc1,-6.28206134,1.7402000000000002,218.252,C C C 1 ( C ( = O ) N C ( = O ) N 1 C ) c 1 c c c c c 1
232,C3214,VBJPLMJXXYLNKP-UHFFFAOYSA-N,CN(C(CC12CC3CC(C1)CC(C2)(C3)CC(N(C)C)C)C)C.Cl.Cl,-4.8532475139999995,5.8574,379.45099999999996,C N ( C ( C C 12 C C 3 C C ( C 1 ) C C ( C 2 ) ( C 3 ) C C ( N ( C ) C ) C ) C ) C . Cl . Cl
233,C8041,WXSCUAIQCDLFSI-UHFFFAOYSA-N,CCCC(=O)N1C2CCC1CN(C2)C,-1.320241455,0.9673,196.28900000000002,C C C C ( = O ) N 1 C 2 C C C 1 C N ( C 2 ) C
234,C9060,OXONWCQUZYDTNF-UHFFFAOYSA-N,OCC#CC#CC#CC(=O)N,-0.09730276800000001,-0.8255,147.131,O C C # C C # C C # C C ( = O ) N
235,C925,LLEMOWNGBBNAJR-UHFFFAOYSA-N,Oc1ccccc1c1ccccc1,-2.3900001,3.0592,170.207,O c 1 c c c c c 1 c 1 c c c c c 1
236,C9002,UBAYZMJYXBTDBB-UHFFFAOYSA-N,CN(C(=O)c1ccccc1O)C,-0.200955672,1.094,165.18900000000005,C N ( C ( = O ) c 1 c c c c c 1 O ) C
237,C6469,OPQULRTWFOXNTE-UHFFFAOYSA-N,NC(=O)C1c2ccccc2CCc2c1cccn2,-2.434106206,2.4977,238.28400000000002,N C ( = O ) C 1 c 2 c c c c c 2 C C c 2 c 1 c c c n 2
238,C3892,LMOMSYAUAHTACH-SEYXRHQNSA-N,CCCCNC(=O)/C(=C(\c1ccccc1)/C)/C,-4.179557423,3.7872,231.333,C C C C N C ( = O ) / C ( = C ( \ c 1 c c c c c 1 ) / C ) / C
239,C9788,DVMKENULKFKEFR-UHFFFAOYSA-N,NC(=O)CCC(=O)C(=C)NC(=O)C,0.734722139,0.562,184.192,N C ( = O ) C C C ( = O ) C ( = C ) N C ( = O ) C
240,C1622,KRTSDMXIXPKRQR-WAYWQWQTSA-N,CNC(=O)/C=C(\OP(=O)(OC)OC)/C,0.64999998,1.4446,223.16400000000002,C N C ( = O ) / C = C ( \ O P ( = O ) ( O C ) O C ) / C
241,C3414,FEBLZLNTKCEFIT-VSXGLTOVSA-N,OCC(=O)[C@@]12OC(O[C@@H]1C[C@@H]1[C@]2(C)C[C@H](O)[C@]2([C@H]1C[C@@H](C1=CC(=O)C=C[C@]21C)F)F)(C)C,-4.616199666,2.3668,452.48800000000006,O C C ( = O ) [C@@] 12 O C ( O [C@@H] 1 C [C@@H] 1 [C@] 2 ( C ) C [C@H] ( O ) [C@] 2 ( [C@H] 1 C [C@@H] ( C 1 = C C ( = O ) C = C [C@] 21 C ) F ) F ) ( C ) C
242,C9326,CWVGVPZANOTPDH-UHFFFAOYSA-L,CC[N+](CCOCC[N+]1(C)CCCCC1)(CC)C.[I-].[I-],0.290510428,-3.9133,512.252,C C [N+] ( C C O C C [N+] 1 ( C ) C C C C C 1 ) ( C C ) C . [I-] . [I-]
243,C4955,XGWFJBFNAQHLEF-UHFFFAOYSA-N,OC(=O)c1c2ccccc2cc2c1cccc2,-3.417409165,3.6912,222.239,O C ( = O ) c 1 c 2 c c c c c 2 c c 2 c 1 c c c c 2
244,C1110,GATVIKZLVQHOMN-UHFFFAOYSA-N,ClC(Br)Br,-1.9,2.2986,208.28,Cl C ( Br ) Br
245,C4151,IECCHUISCGCKKS-UHFFFAOYSA-N,OC(c1ccccc1)(c1ccccc1)CCN1CCCCC1.Cl,-4.002472376,4.5384,331.88,O C ( c 1 c c c c c 1 ) ( c 1 c c c c c 1 ) C C N 1 C C C C C 1 . Cl
246,C5902,HEXPBLMJYQVQNU-UHFFFAOYSA-N,CCCc1cccc(c1)OCC(CO)O,-2.775008785,1.3711,210.27,C C C c 1 c c c c ( c 1 ) O C C ( C O ) O
247,C816,PYGSKMBEVAICCR-UHFFFAOYSA-N,C=CCCC=C,-2.6800001,2.1386,82.1436,C = C C C C = C
248,C2681,KAIFALFPMBMXPL-CHHCPSLASA-N,CN(C/C=C\1/c2ccccc2Sc2c1cc(Cl)cc2)C.Cl,-5.524967799,5.5999,338.295,C N ( C / C = C \1/ c 2 c c c c c 2 S c 2 c 1 c c ( Cl ) c c 2 ) C . Cl
249,C1503,IKECULIHBUCAKR-UHFFFAOYSA-N,CC(C(O)(C)C)C,-0.41,1.4133,102.175,C C ( C ( O ) ( C ) C ) C
250,C9412,QAXZLVLNSWBGRJ-UHFFFAOYSA-L,CC[N+](CCCCCC[N+](CC)(CC)CC)(CC)CC.[Br-].[Br-],0.350318633,-1.6922,446.347,C C [N+] ( C C C C C C [N+] ( C C ) ( C C ) C C ) ( C C ) C C . [Br-] . [Br-]
251,C8073,FYOSQQMCCODNJV-UHFFFAOYSA-N,CNC1(C)CC2CC1CC2,-1.293736995,2.1754,139.238,C N C 1 ( C ) C C 2 C C 1 C C 2
252,C4614,CZHLUSGQYSVABS-QXMHVHEDSA-N,CCCNC(=O)/C(=C(\c1ccccc1)/C)/C,-3.659476756,3.3971,217.30700000000002,C C C N C ( = O ) / C ( = C ( \ c 1 c c c c c 1 ) / C ) / C
253,C7886,HBXNJMZWGSCKPW-UHFFFAOYSA-N,CCCCCCC(N)C,-1.4650167109999999,3.0043,129.243,C C C C C C C ( N ) C
254,C7514,YOSDTJYMDAEEAZ-UHFFFAOYSA-N,Cc1ccc(s1)C(=O)C,-1.729608604,2.2591,140.203,C c 1 c c c ( s 1 ) C ( = O ) C
255,C3233,GGHPAKFFUZUEKL-UHFFFAOYSA-M,CCCCCCCCCCCCCCCCOS(=O)(=O)[O-].[Na+],-4.833880186,6.0253,344.486,C C C C C C C C C C C C C C C C O S ( = O ) ( = O ) [O-] . [Na+]
256,C1878,JBCLGHRMQCEPFM-UHFFFAOYSA-N,CCOC(=O)c1c[nH]c2c(c1=O)cc(c(c2)OCC1CC1)OCC1CC1,-8.094372969,3.2824,357.4,C C O C ( = O ) c 1 c [nH] c 2 c ( c 1 = O ) c c ( c ( c 2 ) O C C 1 C C 1 ) O C C 1 C C 1
257,C7865,NKOPQOSBROLOFP-UHFFFAOYSA-N,Cc1n[nH]c(=S)[nH]c1=O,-1.481891825,0.1359,143.167,C c 1 n [nH] c ( = S ) [nH] c 1 = O
258,C9448,LILHXRHKCXDQGU-UHFFFAOYSA-L,CC[N+]1(CCC[N+](C)(C)C)CCc2c(C1)cccc2.[Br-].[Br-],0.374431381,-3.3575,422.24199999999996,C C [N+] 1 ( C C C [N+] ( C ) ( C ) C ) C C c 2 c ( C 1 ) c c c c 2 . [Br-] . [Br-]
259,C2594,KQNZDYYTLMIZCT-KQPMLPITSA-N,O[C@@H]1C[C@@H]2[C@@H](C1)/C=C/CCC[C@@H](OC(=O)/C=C/[C@H]2O)C,-5.669571013,1.9624,280.35900000000004,O [C@@H] 1 C [C@@H] 2 [C@@H] ( C 1 ) / C = C / C C C [C@@H] ( O C ( = O ) / C = C / [C@H] 2 O ) C
260,C8836,QAXAHXNXXIWQIZ-UHFFFAOYSA-N,CCN([N+](=O)[O-])CC,-0.45981030799999995,1.0431,118.134,C C N ( [N+] ( = O ) [O-] ) C C
261,C9757,JFTLKSYFPKTYDE-UHFFFAOYSA-N,CCCNCCSS(=O)(=O)O,0.700529748,1.9937,199.292,C C C N C C S S ( = O ) ( = O ) O
262,C8273,FBIVTBYHXAWRQD-UHFFFAOYSA-N,CCC(C#CCl)(C=C)O,-1.118769631,1.5132,144.599,C C C ( C # C Cl ) ( C = C ) O
263,C8713,GDRJMQGTCMCJQV-UHFFFAOYSA-N,CCN1CCCN(C1=S)CC,-0.649672741,1.1946,172.291,C C N 1 C C C N ( C 1 = S ) C C
264,C6907,DADUNNXNMMAELK-UHFFFAOYSA-N,CCCN1C(C)(C)CCC1(C)C,-2.14590237,2.9873000000000003,169.30700000000004,C C C N 1 C ( C ) ( C ) C C C 1 ( C ) C
265,C2009,CVRALZAYCYJELZ-UHFFFAOYSA-N,COP(=S)(c1ccccc1)Oc1cc(Cl)c(cc1Cl)Br,-7.137838138999999,6.0667,412.066,C O P ( = S ) ( c 1 c c c c c 1 ) O c 1 c c ( Cl ) c ( c c 1 Cl ) Br
266,C1930,RMHWROMEMLMRSO-UHFFFAOYSA-N,BrCCN(c1ccc(cc1)OC(=O)c1ccccc1CC)CCBr,-7.582645751,5.0644,455.184,Br C C N ( c 1 c c c ( c c 1 ) O C ( = O ) c 1 c c c c c 1 C C ) C C Br
267,C1007,WOIGZSBYKGQJGL-UHFFFAOYSA-N,C=CCC1(C(=O)NC(=O)NC1=O)c1ccccc1,-2.1800001,1.5241,244.24599999999998,C = C C C 1 ( C ( = O ) N C ( = O ) N C 1 = O ) c 1 c c c c c 1
268,C3837,WPKXQUCVSYGYFP-GQCTYLIASA-N,CCC(=O)N1C2CCC1CN(C2)C/C=C/c1cccc(c1)[N+](=O)[O-],-4.218870505,3.0922,329.394,C C C ( = O ) N 1 C 2 C C C 1 C N ( C 2 ) C / C = C / c 1 c c c c ( c 1 ) [N+] ( = O ) [O-]
269,C2543,FDOGNTWNJXHXNZ-MZIRSVLISA-N,O[C@H]([C@H](C(=O)O)O)C(=O)O.COc1ccc2c(c1)[C@]13CCCC[C@H]3[C@@H](C2)N(CC1)CCC(C)C,-5.74760462,2.615,477.59,O [C@H] ( [C@H] ( C ( = O ) O ) O ) C ( = O ) O . C O c 1 c c c 2 c ( c 1 ) [C@] 13 C C C C [C@H] 3 [C@@H] ( C 2 ) N ( C C 1 ) C C C ( C ) C
270,C4467,DFHBBMJTBBLQSA-UHFFFAOYSA-N,OC(=O)Cc1ccc(c(c1)Cl)OCc1ccccc1,-3.7527254119999998,3.5461,276.715,O C ( = O ) C c 1 c c c ( c ( c 1 ) Cl ) O C c 1 c c c c c 1
271,C9650,XWBIZYHDVFHTID-UHFFFAOYSA-M,CCCC[N+](C)(C)C.[I-],0.614157877,-1.5033,243.12900000000002,C C C C [N+] ( C ) ( C ) C . [I-]
272,C6720,WIOLAWBMDVBVDE-UHFFFAOYSA-N,OS(=O)(=O)SCCNCCCCCc1ccccc1,-2.264581729,3.9967,303.441,O S ( = O ) ( = O ) S C C N C C C C C c 1 c c c c c 1
273,C3555,NKOLMUVZDOHNNB-UHFFFAOYSA-N,OC(=O)CCc1ccc2c(c1)nc(s2)c1ccccc1,-4.480575962,3.9805,283.345,O C ( = O ) C C c 1 c c c 2 c ( c 1 ) n c ( s 2 ) c 1 c c c c c 1
274,C2876,IPVVZYZTTKHXKK-UHFFFAOYSA-N,OC(C(Cl)(Cl)Cl)OC(COc1ccccc1C)COC(C(Cl)(Cl)Cl)O,-5.256893502,4.1528,476.99199999999996,O C ( C ( Cl ) ( Cl ) Cl ) O C ( C O c 1 c c c c c 1 C ) C O C ( C ( Cl ) ( Cl ) Cl ) O
275,C9808,HADKRTWCOYPCPH-UHFFFAOYSA-M,C[N+](c1ccccc1)(C)C.[OH-],0.7546884970000001,1.7065,153.222,C [N+] ( c 1 c c c c c 1 ) ( C ) C . [OH-]
276,C2523,FHIKZROVIDCMJA-UHFFFAOYSA-N,CCCC(c1ccccc1)(c1ccccc1)C(=O)OCCN(CC)CC.Cl,-5.790995146,5.4598,389.959,C C C C ( c 1 c c c c c 1 ) ( c 1 c c c c c 1 ) C ( = O ) O C C N ( C C ) C C . Cl
277,C5370,WBBHOISPYYYBTC-IDJJGHEZSA-N,OS(=O)(=O)O.C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](c1ccnc2c1cccc2)O.C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](c1ccnc2c1cccc2)O,-3.115062656,6.632999999999999,686.86,O S ( = O ) ( = O ) O . C = C [C@H] 1 C N 2 C C [C@H] 1 C [C@H] 2 [C@@H] ( c 1 c c n c 2 c 1 c c c c 2 ) O . C = C [C@H] 1 C N 2 C C [C@H] 1 C [C@H] 2 [C@@H] ( c 1 c c n c 2 c 1 c c c c 2 ) O
278,C8180,MYGVPKMVGSXPCQ-JEDNCBNOSA-N,N[C@H](C(=O)O)CC[S+](C)C.[Cl-],-1.204844777,-2.6294,199.699,N [C@H] ( C ( = O ) O ) C C [S+] ( C ) C . [Cl-]
279,C1265,HMEYVGGHISAPJR-RUJUCOKOSA-N,CN([C@@H]1C(=C(C(=O)NCN2CCCC2)C(=O)[C@]2([C@H]1C[C@H]1C(=C2O)C(=O)c2c([C@@]1(C)O)cccc2O)O)O)C,-1.42,0.7986000000000001,527.566,C N ( [C@@H] 1 C ( = C ( C ( = O ) N C N 2 C C C C 2 ) C ( = O ) [C@] 2 ( [C@H] 1 C [C@H] 1 C ( = C 2 O ) C ( = O ) c 2 c ( [C@@] 1 ( C ) O ) c c c c 2 O ) O ) O ) C
280,C940,DQZCVNGCTZLGAQ-UHFFFAOYSA-N,CN(C(=O)NC1CCCCCCC1)C,-2.3599999,2.7614,198.305,C N ( C ( = O ) N C 1 C C C C C C C 1 ) C
281,C5176,WJDDCFNFNAHLAF-UHFFFAOYSA-N,O=C(c1ccc[nH]c1=O)Nc1c(C)cccc1C,-3.262098102,2.3169999999999997,242.273,O = C ( c 1 c c c [nH] c 1 = O ) N c 1 c ( C ) c c c c 1 C
282,C9105,XQQWVNSDJQEAKL-UHFFFAOYSA-M,C[n+]1ccc(cc1)c1cccs1.[I-],-0.017780356,-0.7564000000000001,303.163,C [n+] 1 c c c ( c c 1 ) c 1 c c c s 1 . [I-]
283,C6259,VOLFUPQSGZPFLV-UHFFFAOYSA-N,N/C(=N\CCSc1ccccc1)/CSS(=O)(=O)O,-2.560479598,3.4530000000000003,306.425,N / C ( = N \ C C S c 1 c c c c c 1 ) / C S S ( = O ) ( = O ) O
284,C9093,NIGAUKVBFJZEHV-UHFFFAOYSA-N,ON=C(C(=O)N)C(=O)N,-0.03839163,-0.8122,131.09,O N = C ( C ( = O ) N ) C ( = O ) N
285,C402,HKPHPIREJKHECO-UHFFFAOYSA-N,CCCCOCN(c1c(CC)cccc1CC)C(=O)CCl,-4.190000100000002,4.1574,311.847,C C C C O C N ( c 1 c ( C C ) c c c c 1 C C ) C ( = O ) C Cl
286,C7381,LYZGJWXNOGIVQA-UHFFFAOYSA-M,CCCC(C1(CC=C)C(=O)NC(=NC1=O)[S-])C.[Na+],-1.827586199,1.3088,276.33,C C C C ( C 1 ( C C = C ) C ( = O ) N C ( = N C 1 = O ) [S-] ) C . [Na+]
287,C623,GWHJZXXIDMPWGX-UHFFFAOYSA-N,Cc1ccc(c(c1)C)C,-3.3099998999999998,2.6118,120.19200000000001,C c 1 c c c ( c ( c 1 ) C ) C
288,C6007,RCUDFXMNPQNBDU-VOTSOKGWSA-N,COc1cc(/C=C/C(=O)N2CCN(CC2)CC(=O)N2CCCC2)cc(c1OC)OC,-2.710625608,1.3059,417.499,C O c 1 c c ( / C = C / C ( = O ) N 2 C C N ( C C 2 ) C C ( = O ) N 2 C C C C 2 ) c c ( c 1 O C ) O C
289,C2756,XJAVWLZVPIYJOX-VEIFNGETSA-N,Oc1c(O)ccc2c1c1cccc3c1[C@@H](C2)N(CCc1ccccc1)CC3.Cl,-5.434030117000001,5.2027,393.906,O c 1 c ( O ) c c c 2 c 1 c 1 c c c c 3 c 1 [C@@H] ( C 2 ) N ( C C c 1 c c c c c 1 ) C C 3 . Cl
290,C6554,IYBNXXLIJPVZSQ-UHFFFAOYSA-N,Clc1ccccc1OCCNC1CC1.Cl,-2.369403164,3.6637,248.149,Cl c 1 c c c c c 1 O C C N C 1 C C 1 . Cl
291,C4437,UREBDLICKHMUKA-DVTGEIKXSA-N,OCC(=O)[C@@]1(O)[C@@H](C)C[C@@H]2[C@]1(C)C[C@H](O)[C@]1([C@H]2CCC2=CC(=O)C=C[C@]12C)F,-3.7709815110000013,1.8957,392.461,O C C ( = O ) [C@@] 1 ( O ) [C@@H] ( C ) C [C@@H] 2 [C@] 1 ( C ) C [C@H] ( O ) [C@] 1 ( [C@H] 2 C C C 2 = C C ( = O ) C = C [C@] 12 C ) F
292,C8090,IJFXRHURBJZNAO-UHFFFAOYSA-N,Oc1cccc(c1)C(=O)O,-1.27992482,1.0904,138.121,O c 1 c c c c ( c 1 ) C ( = O ) O
293,C7111,YDUGWJMUYOGFLN-UHFFFAOYSA-N,FCCCCC#C,-2.031174327,1.7594,100.134,F C C C C C # C
294,C1662,LESVOLZBIFDZGS-SSDOTTSWSA-N,CNC(=O)[C@H](SCCSP(=O)(OC)OC)C,1.14,2.3791,287.337,C N C ( = O ) [C@H] ( S C C S P ( = O ) ( O C ) O C ) C
295,C5223,PJMPHNIQZUBGLI-UHFFFAOYSA-N,CCC(=O)N(c1ccccc1)C1CCN(CC1)CCc1ccccc1,-3.225927969,4.0746,336.471,C C C ( = O ) N ( c 1 c c c c c 1 ) C 1 C C N ( C C 1 ) C C c 1 c c c c c 1
296,C6605,VAMBUGIXOVLJEA-UHFFFAOYSA-N,CCCCNc1ccc(cc1)O,-2.341598143,2.6772,165.232,C C C C N c 1 c c c ( c c 1 ) O
297,C1009,WQAQPCDUOCURKW-UHFFFAOYSA-N,CCCCS,-2.1800001,1.7163,90.1872,C C C C S
298,C2125,NKJOXAZJBOMXID-UHFFFAOYSA-N,CCCCCCCCOCCCCCCCC,-6.732951229,5.724,242.44099999999997,C C C C C C C C O C C C C C C C C
299,C9476,PFHLJUZSAAHJKA-UHFFFAOYSA-L,CC[N+](CC(OC(C[N+](CC)(C)C)C)C)(C)C.[Br-].[Br-],0.39120982200000004,-4.0194,406.241,C C [N+] ( C C ( O C ( C [N+] ( C C ) ( C ) C ) C ) C ) ( C ) C . [Br-] . [Br-]
300,C7622,AWMFUEJKWXESNL-JZBHMOKNSA-N,CCC(=O)O[C@H]1[C@@H](O[C@@H](C[C@@H]1N(C)C)C)O[C@@H]1[C@@H](C)[C@H](O[C@@H]2O[C@@H](C)[C@@H]([C@](C2)(C)OC)O)[C@@H](C)C(=O)O[C@H](CC)[C@@]([C@@H]([C@H](C(=O)[C@@H](C[C@@]1(C)O)C)C)O)(C)O.CCCCCCCCCCCCOS(=O)(=O)O,-1.643615917,7.5539999999999985,1056.39,C C C ( = O ) O [C@H] 1 [C@@H] ( O [C@@H] ( C [C@@H] 1 N ( C ) C ) C ) O [C@@H] 1 [C@@H] ( C ) [C@H] ( O [C@@H] 2 O [C@@H] ( C ) [C@@H] ( [C@] ( C 2 ) ( C ) O C ) O ) [C@@H] ( C ) C ( = O ) O [C@H] ( C C ) [C@@] ( [C@@H] ( [C@H] ( C ( = O ) [C@@H] ( C [C@@] 1 ( C ) O ) C ) C ) O ) ( C ) O . C C C C C C C C C C C C O S ( = O ) ( = O ) O
301,C5505,MHMRAFONCSQAIA-UHFFFAOYSA-N,CC(=O)Nc1c(=O)n(c2c1ssc2)C,-3.0362561789999996,1.6445,228.291,C C ( = O ) N c 1 c ( = O ) n ( c 2 c 1 s s c 2 ) C
302,C8911,GGYVTHJIUNGKFZ-UHFFFAOYSA-N,CN1CCCCC1=O,-0.356463596,0.5666,113.15799999999999,C N 1 C C C C C 1 = O
