,Compound ID,InChIKey,SMILES,logS,logP,MW,smi
4558,C97,YJDYCULVYZDESB-HKQXQEGQSA-N,O=C1CC[C@@H]2[C@]1(C)CC[C@H]1[C@H]2CC[C@@H]2[C@]1(C)CCCC2,-6.6999998,4.9883,274.441,O = C 1 C C [C@@H] 2 [C@] 1 ( C ) C C [C@H] 1 [C@H] 2 C C [C@@H] 2 [C@] 1 ( C ) C C C C 2
4559,C7737,IOFXEUZPIIUQAG-UHFFFAOYSA-M,C[N+]1(CCOCC1)CCC(c1cccs1)(c1ccccc1)O.[I-],-1.5742595240000001,-0.1863,445.358,C [N+] 1 ( C C O C C 1 ) C C C ( c 1 c c c s 1 ) ( c 1 c c c c c 1 ) O . [I-]
4560,C1784,VCZAWDPRDDWJMS-JTHROIFXSA-N,CCCCCOc1ccc(c2c1cccc2)C(=N)[NH+](CCCCC)CCCCC.[Cl-],-9.454721532,3.1032,433.07,C C C C C O c 1 c c c ( c 2 c 1 c c c c 2 ) C ( = N ) [NH+] ( C C C C C ) C C C C C . [Cl-]
4561,C4899,STMDPCBYJCIZOD-UHFFFAOYSA-N,CC(CC(C(=O)O)Nc1ccc(cc1[N+](=O)[O-])[N+](=O)[O-])C,-3.4561133610000003,3.5336,297.264,C C ( C C ( C ( = O ) O ) N c 1 c c c ( c c 1 [N+] ( = O ) [O-] ) [N+] ( = O ) [O-] ) C
4562,C83,HCWZEPKLWVAEOV-UHFFFAOYSA-N,Clc1ccc(cc1c1cc(Cl)ccc1Cl)Cl,-7.0,5.9672,291.988,Cl c 1 c c c ( c c 1 c 1 c c ( Cl ) c c c 1 Cl ) Cl
4563,C6551,UYBFTPVNECIZCO-UHFFFAOYSA-M,Cn1c(=O)n(C)c2c(c1=O)[nH]cn2.COC(CNC(=O)c1ccccc1OCC(=O)[O-])C[Hg].[Na+].O,-2.373082074,-1.1879,687.0210000000002,C n 1 c ( = O ) n ( C ) c 2 c ( c 1 = O ) [nH] c n 2 . C O C ( C N C ( = O ) c 1 c c c c c 1 O C C ( = O ) [O-] ) C [Hg] . [Na+] . O
4564,C1695,LOUPRKONTZGTKE-LHHVKLHASA-N,C=C[C@H]1CN2CC[C@H]1C[C@@H]2[C@H](c1ccnc2c1cc(OC)cc2)O	,-2.81,3.1111,324.4170000000001,C = C [C@H] 1 C N 2 C C [C@H] 1 C [C@@H] 2 [C@H] ( c 1 c c n c 2 c 1 c c ( O C ) c c 2 ) O
4565,C1,ONXPZLFXDMAPRO-UHFFFAOYSA-N,Clc1c(c2c(Cl)c(Cl)c(c(c2Cl)Cl)Cl)c(Cl)c(c(c1Cl)Cl)Cl,-11.62,9.8876,498.658,Cl c 1 c ( c 2 c ( Cl ) c ( Cl ) c ( c ( c 2 Cl ) Cl ) Cl ) c ( Cl ) c ( c ( c 1 Cl ) Cl ) Cl
4566,C9609,NPORIZAYKBQYLF-LREBCSMRSA-N,O[C@H]([C@H](C(=O)O)O)C(=O)O.OCc1cccnc1,0.586341563,-1.5487000000000002,259.21299999999997,O [C@H] ( [C@H] ( C ( = O ) O ) O ) C ( = O ) O . O C c 1 c c c n c 1
4567,C510,DVQVBLBKEXITIK-UHFFFAOYSA-N,Nc1ccc(cc1)S(=O)(=O)Nc1nnc(s1)C(C)(C)C,-3.74,3.9536,312.411,N c 1 c c c ( c c 1 ) S ( = O ) ( = O ) N c 1 n n c ( s 1 ) C ( C ) ( C ) C
4568,C8883,XQXPVVBIMDBYFF-UHFFFAOYSA-N,OC(=O)Cc1ccc(cc1)O,-0.399080411,1.0193,152.14700000000005,O C ( = O ) C c 1 c c c ( c c 1 ) O
4569,C2768,ZXBLMXOUGVRCCH-BUHFOSPRSA-N,O=N/C(=C(\c1ccccc1)/NO)/c1ccccc1,-5.413043506,3.6485,240.257,O = N / C ( = C ( \ c 1 c c c c c 1 ) / N O ) / c 1 c c c c c 1
4570,C59,PXAGFNRKXSYIHU-UHFFFAOYSA-N,Clc1cccc(c1c1c(Cl)cccc1Cl)Cl,-7.389999900000001,5.9672,291.988,Cl c 1 c c c c ( c 1 c 1 c ( Cl ) c c c c 1 Cl ) Cl
4571,C3710,MCLOPXVYPGACGR-UHFFFAOYSA-N,CCCOC(=O)N1C(OC)C=Cc2c1cccc2,-4.336308746,3.1039,247.29,C C C O C ( = O ) N 1 C ( O C ) C = C c 2 c 1 c c c c 2
4572,C6965,FIWNTYXJJOOZFV-UHFFFAOYSA-N,C=CCOc1ccccc1C(=O)N(C)C,-2.110900853,1.9532,205.253,C = C C O c 1 c c c c c 1 C ( = O ) N ( C ) C
4573,C4101,WOWVKCQUDQVBGJ-UHFFFAOYSA-M,CCCCCCC1(CC)C(=O)NC(=S)N=C1[O-].[Na+],-4.043184459,2.3613,278.346,C C C C C C C 1 ( C C ) C ( = O ) N C ( = S ) N = C 1 [O-] . [Na+]
4574,C8032,OQHDRLTXPGYYJN-UHFFFAOYSA-N,CNCC(c1ccccc1)C.Cl,-1.324317561,3.2024,185.69400000000002,C N C C ( c 1 c c c c c 1 ) C . Cl
4575,C5232,OYPPVKRFBIWMSX-SXGWCWSVSA-N,CN(C/C=C(\c1cccnc1)/c1ccc(cc1)Br)C,-3.218525662,3.8374,317.224,C N ( C / C = C ( \ c 1 c c c n c 1 ) / c 1 c c c ( c c 1 ) Br ) C
4576,C3404,AWDKLHCXDUACLM-UHFFFAOYSA-N,COc1cc2c(cc1OC)CCN(C2CCc1ccc(cc1)[N+](=O)[O-])C,-4.629239045,4.2349,356.416,C O c 1 c c 2 c ( c c 1 O C ) C C N ( C 2 C C c 1 c c c ( c c 1 ) [N+] ( = O ) [O-] ) C
4577,C5861,XPJOIOLIBUKQBN-UHFFFAOYSA-N,ClCCN(C(=O)NC1CCSCC1)N=O,-2.804336155,2.2047,251.734,Cl C C N ( C ( = O ) N C 1 C C S C C 1 ) N = O
4578,C9604,UMILHIMHKXVDGH-UHFFFAOYSA-N,O(CCOCC1OC1)CCOCCOCC1OC1,0.581198398,-0.1496,262.29900000000004,O ( C C O C C 1 O C 1 ) C C O C C O C C 1 O C 1
4579,C3621,UHWFVIPXDFZTFA-UHFFFAOYSA-N,C=CCOc1cc(Cl)ccc1C(=O)NCCN(CC)CC,-4.416964775,3.3673,310.819,C = C C O c 1 c c ( Cl ) c c c 1 C ( = O ) N C C N ( C C ) C C
4580,C5462,LXHOGENDFZKPSF-UHFFFAOYSA-N,CN(c1ccc(cc1)C(c1ccc(cc1)N(C)C)(c1ccccc1)O)C,-3.062549395,4.1028,346.465,C N ( c 1 c c c ( c c 1 ) C ( c 1 c c c ( c c 1 ) N ( C ) C ) ( c 1 c c c c c 1 ) O ) C
4581,C3388,HPEKSGQVQCIFCM-UHFFFAOYSA-N,CCC(=O)OC1(CCN(CC1)Cc1ccccc1)c1ccccc1.Cl,-4.641302801,4.871,359.89,C C C ( = O ) O C 1 ( C C N ( C C 1 ) C c 1 c c c c c 1 ) c 1 c c c c c 1 . Cl
4582,C4445,JELNWDOXWGBBLO-DHZHZOJOSA-N,CCC(=O)N1C(C)CN(CC1C)C/C=C/c1ccccc1,-3.766805759,2.9068,286.4120000000001,C C C ( = O ) N 1 C ( C ) C N ( C C 1 C ) C / C = C / c 1 c c c c c 1
4583,C8099,VQASKUSHBVDKGU-UHFFFAOYSA-N,CCC1(C)OC(=O)N(C1=O)C,-1.271880874,0.7016,157.167,C C C 1 ( C ) O C ( = O ) N ( C 1 = O ) C
4584,C691,MFYSYFVPBJMHGN-ZPOLXVRWSA-N,OCC(=O)[C@@]1(O)CC[C@@H]2[C@]1(C)CC(=O)[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C,-3.1099999,1.9898,360.444,O C C ( = O ) [C@@] 1 ( O ) C C [C@@H] 2 [C@] 1 ( C ) C C ( = O ) [C@H] 1 [C@H] 2 C C C 2 = C C ( = O ) C C [C@] 12 C
4585,C3812,VHUXSAWXWSTUOD-UHFFFAOYSA-L,[O-]C(=O)C(c1cccc(c1)Oc1ccccc1)C.[O-]C(=O)C(c1cccc(c1)Oc1ccccc1)C.[Ca+2],-4.239611212,4.6646,522.602,[O-] C ( = O ) C ( c 1 c c c c ( c 1 ) O c 1 c c c c c 1 ) C . [O-] C ( = O ) C ( c 1 c c c c ( c 1 ) O c 1 c c c c c 1 ) C . [Ca+2]
4586,C1132,OJYGBLRPYBAHRT-AMRQHQFISA-N,OC[C@H]([C@@H]1O[C@H]2[C@@H]([C@H]1O)O[C@H](O2)C(Cl)(Cl)Cl)O,-1.84,-0.4629,309.528,O C [C@H] ( [C@@H] 1 O [C@H] 2 [C@@H] ( [C@H] 1 O ) O [C@H] ( O 2 ) C ( Cl ) ( Cl ) Cl ) O
4587,C5768,YAMYUNXLJMWLTK-UHFFFAOYSA-N,OS(=O)(=O)SCCNCCCCCOc1ccc2c(n1)cccc2,-2.869797096,4.3812,370.48699999999997,O S ( = O ) ( = O ) S C C N C C C C C O c 1 c c c 2 c ( n 1 ) c c c c 2
4588,C9802,GBFLZEXEOZUWRN-VKHMYHEASA-N,OC(=O)CSC[C@@H](C(=O)O)N,0.746686231,-0.08360000000000001,179.19400000000005,O C ( = O ) C S C [C@@H] ( C ( = O ) O ) N
4589,C3347,WWNKRYMNNRLGOW-UHFFFAOYSA-N,CC[NH+](CCOC(=O)C1c2ccccc2c2c1cc(N)cc2)CC.[Cl-],-4.684044607,-0.5658000000000001,360.87800000000004,C C [NH+] ( C C O C ( = O ) C 1 c 2 c c c c c 2 c 2 c 1 c c ( N ) c c 2 ) C C . [Cl-]
4590,C3862,BPRGSDPGYCSOSJ-UHFFFAOYSA-L,Oc1ccc(cc1NCS(=O)(=O)[O-])/[As]=[As]/c1ccc(c(c1)NCS(=O)(=O)[O-])O.[Na+].[Na+],-4.195590515,0.5088,598.222,O c 1 c c c ( c c 1 N C S ( = O ) ( = O ) [O-] ) / [As] = [As] / c 1 c c c ( c ( c 1 ) N C S ( = O ) ( = O ) [O-] ) O . [Na+] . [Na+]
4591,C7861,JUMYIBMBTDDLNG-UHFFFAOYSA-N,COC(=O)C(c1ccccc1)C1CCCCN1.Cl,-1.4840487869999999,3.2161,269.767,C O C ( = O ) C ( c 1 c c c c c 1 ) C 1 C C C C N 1 . Cl
4592,C3281,SUGBVZMJIRBHEZ-AWEZNQCLSA-N,CCCCN1CCC[C@@H](C1)OC(=O)Nc1c(C)cccc1Cl,-4.754285505,4.4723,324.846,C C C C N 1 C C C [C@@H] ( C 1 ) O C ( = O ) N c 1 c ( C ) c c c c 1 Cl
4593,C566,MPEOPBCQHNWNFB-UHFFFAOYSA-N,Clc1ccccc1I,-3.54,2.9446,238.453,Cl c 1 c c c c c 1 I
4594,C2576,VYVKHNNGDFVQGA-UHFFFAOYSA-N,COc1ccc(cc1)CC(N(CCCCOC(=O)c1ccc(c(c1)OC)OC)CC)C,-5.694401029,4.6025,429.54900000000004,C O c 1 c c c ( c c 1 ) C C ( N ( C C C C O C ( = O ) c 1 c c c ( c ( c 1 ) O C ) O C ) C C ) C
4595,C4133,GJQPMPFPNINLKP-UHFFFAOYSA-N,Clc1cc(cc(c1Cl)S(=O)(=O)N)S(=O)(=O)N,-4.01704474,3.8504,305.159,Cl c 1 c c ( c c ( c 1 Cl ) S ( = O ) ( = O ) N ) S ( = O ) ( = O ) N
4596,C2938,NFHMMNLSDVYWAP-UHFFFAOYSA-N,O=C1NCC2(C1)c1ccccc1CCc1c2cccc1,-5.179967583,2.92,263.334,O = C 1 N C C 2 ( C 1 ) c 1 c c c c c 1 C C c 1 c 2 c c c c 1
4597,C7571,GBKONKCASNNUQD-ATVRCVQASA-N,OS(=O)(=O)c1ccc2c(c1)cccc2.CCC(=O)O[C@@](c1ccccc1)([C@H](CN(C)C)C)Cc1ccccc1.O,-1.691907515,7.3785,565.72,O S ( = O ) ( = O ) c 1 c c c 2 c ( c 1 ) c c c c 2 . C C C ( = O ) O [C@@] ( c 1 c c c c c 1 ) ( [C@H] ( C N ( C ) C ) C ) C c 1 c c c c c 1 . O
4598,C9177,HZTMGWSBSDLALI-UHFFFAOYSA-N,CCCCN(C(=O)N1CCOCC1)CCN(C(=O)N1CCOCC1)CCCC,0.09848937,1.9708,398.54,C C C C N ( C ( = O ) N 1 C C O C C 1 ) C C N ( C ( = O ) N 1 C C O C C 1 ) C C C C
4599,C702,YZWKKMVJZFACSU-UHFFFAOYSA-N,CCCCCBr,-3.0699999,2.5715,151.045,C C C C C Br
4600,C5036,MRWQRJMESRRJJB-UHFFFAOYSA-N,CCCCCCn1c(=O)c2n(C)cnc2n(c1=O)C,-3.35881147,1.014,264.324,C C C C C C n 1 c ( = O ) c 2 n ( C ) c n c 2 n ( c 1 = O ) C
4601,C941,NUJGJRNETVAIRJ-UHFFFAOYSA-N,CCCCCCCC=O,-2.3599999,2.5458,128.21200000000002,C C C C C C C C = O
4602,C8136,WOMVMPNQSSOFPY-RFVHGSKJSA-N,COc1cccc(c1OC(=O)[C@H](N1CCOCC1)C)OC.Cl,-1.239833852,2.0698,331.792,C O c 1 c c c c ( c 1 O C ( = O ) [C@H] ( N 1 C C O C C 1 ) C ) O C . Cl
4603,C5116,FRYICJTUIXEEGK-NNWVIVGYSA-N,O[C@H]1CC[C@]2([C@](C1)(O)CC[C@@H]1[C@@H]2CC[C@]2([C@]31O[C@@H]3[C@@H]([C@@H]2c1ccc(=O)oc1)O)C)C,-3.3015662789999998,2.344,416.50699999999995,O [C@H] 1 C C [C@] 2 ( [C@] ( C 1 ) ( O ) C C [C@@H] 1 [C@@H] 2 C C [C@] 2 ( [C@] 31 O [C@@H] 3 [C@@H] ( [C@@H] 2 c 1 c c c ( = O ) o c 1 ) O ) C ) C
4604,C1319,ZSIAUFGUXNUGDI-UHFFFAOYSA-N,CCCCCCO,-1.24,1.5590000000000002,102.175,C C C C C C O
4605,C2760,RGPLEAOEZZZMJF-UHFFFAOYSA-N,c1ccc(cc1)CNCC1CCC(CC1)COCc1ccccc1.Cl,-5.425893919,5.9923,359.93300000000005,c 1 c c c ( c c 1 ) C N C C 1 C C C ( C C 1 ) C O C c 1 c c c c c 1 . Cl
4606,C9188,KSCFJBIXMNOVSH-UHFFFAOYSA-N,OCC(Cn1cnc2c1c(=O)n(C)c(=O)n2C)O,0.117190105,-2.2131,254.243,O C C ( C n 1 c n c 2 c 1 c ( = O ) n ( C ) c ( = O ) n 2 C ) O
4607,C3995,GQSGZTBDVNUIQS-DGCLKSJQSA-N,C[C@@H]1C[C@@H](OC(=O)c2cccnc2)CC(C1)(C)C,-4.113623901,3.4532,247.333,C [C@@H] 1 C [C@@H] ( O C ( = O ) c 2 c c c n c 2 ) C C ( C 1 ) ( C ) C
4608,C3088,LXYHHQBJIVTGNY-UHFFFAOYSA-N,CC1CC(CC([NH+]1C)C)OC(=O)C(c1ccccc1)c1ccccc1.[Cl-],-5.004578121000001,1.389,373.916,C C 1 C C ( C C ( [NH+] 1 C ) C ) O C ( = O ) C ( c 1 c c c c c 1 ) c 1 c c c c c 1 . [Cl-]
4609,C8652,LRBLMOZKEZGJGQ-UHFFFAOYSA-N,OCC1=CNC(=O)C(C1=O)(CC)CC,-0.732688896,0.6967,197.231,O C C 1 = C N C ( = O ) C ( C 1 = O ) ( C C ) C C
4610,C1781,QBEFIFWEOSUTKV-UHFFFAOYSA-N,CCCCCC(C(c1cc(O)c2c(c1)OC(C1=C2CC(C)CC1)(C)C)C)C,-9.471968448,7.4567,370.56800000000004,C C C C C C ( C ( c 1 c c ( O ) c 2 c ( c 1 ) O C ( C 1 = C 2 C C ( C ) C C 1 ) ( C ) C ) C ) C
4611,C9321,SXSCTOBLBXISDM-UHFFFAOYSA-L,C[N+](Cc1ccccc1)(CCCCCC[N+](Cc1ccccc1)(C)C)C.[Br-].[Br-],0.28870747399999996,-0.892,514.38,C [N+] ( C c 1 c c c c c 1 ) ( C C C C C C [N+] ( C c 1 c c c c c 1 ) ( C ) C ) C . [Br-] . [Br-]
4612,C673,MZZBPDKVEFVLFF-UHFFFAOYSA-N,CCNc1nc(nc(n1)Cl)NC(C#N)(C)C,-3.1500001,1.8168799999999998,240.69299999999998,C C N c 1 n c ( n c ( n 1 ) Cl ) N C ( C # N ) ( C ) C
4613,C9261,FGNBZUSQEHJNQG-UHFFFAOYSA-N,CCCC(CN(C)C)(CO)CO,0.229043907,0.3191,175.269,C C C C ( C N ( C ) C ) ( C O ) C O
4614,C6037,UNBRKDKAWYKMIV-QWQRMKEZSA-N,CC[C@H](NC(=O)[C@H]1CN(C)[C@H]2C(=C1)c1cccc3c1c(C2)c[nH]3)CO,-2.691283692,2.2535,339.431,C C [C@H] ( N C ( = O ) [C@H] 1 C N ( C ) [C@H] 2 C ( = C 1 ) c 1 c c c c 3 c 1 c ( C 2 ) c [nH] 3 ) C O
4615,C4427,QWCMRXJDYXVLTM-UHFFFAOYSA-N,CCCCOc1ccc(cc1Cl)CC(=O)NO,-3.781728396,2.9577,257.71299999999997,C C C C O c 1 c c c ( c c 1 Cl ) C C ( = O ) N O
4616,C3262,DATKQKVGXFCKFD-UHFFFAOYSA-N,[O-]C(=O)C(CC(=O)O)(CC(=O)O)O.Cc1oc2c(c1)c(O)c1c(c2OCC(C[NH+](C(C)C)Cc2ccccc2)O)occc1=O,-4.786237835,0.2032,629.609,[O-] C ( = O ) C ( C C ( = O ) O ) ( C C ( = O ) O ) O . C c 1 o c 2 c ( c 1 ) c ( O ) c 1 c ( c 2 O C C ( C [NH+] ( C ( C ) C ) C c 2 c c c c c 2 ) O ) o c c c 1 = O
4617,C2025,WJLVQTJZDCGNJN-UHFFFAOYSA-N,N/C(=N\CCCCCC/N=C(/N=C(/Nc1ccc(cc1)Cl)\N)\N)/N=C(/Nc1ccc(cc1)Cl)\N.Cl.Cl,-7.085510632,7.8878,578.368,N / C ( = N \ C C C C C C / N = C ( / N = C ( / N c 1 c c c ( c c 1 ) Cl ) \ N ) \ N ) / N = C ( / N c 1 c c c ( c c 1 ) Cl ) \ N . Cl . Cl
4618,C680,GYSSRZJIHXQEHQ-UHFFFAOYSA-N,O=C(C1=C(C)OCCS1)Nc1ccccc1,-3.1400001,2.693,235.30200000000002,O = C ( C 1 = C ( C ) O C C S 1 ) N c 1 c c c c c 1
4619,C4528,RIHJGBQERCBTIA-UHFFFAOYSA-N,OC(=O)C(=O)O.CCOc1c(OC)cccc1C(=O)NCCCN(CC)CC,-3.704405628,2.1021,398.45099999999996,O C ( = O ) C ( = O ) O . C C O c 1 c ( O C ) c c c c 1 C ( = O ) N C C C N ( C C ) C C
4620,C2205,FPKXTKCPROWUMS-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1cc(OC)ccc1OC)CCN(CC)CC.Cl,-6.471938743,5.4385,495.051,C C C C O c 1 c c c ( c c 1 ) O C C ( = O ) N ( c 1 c c ( O C ) c c c 1 O C ) C C N ( C C ) C C . Cl
4621,C2603,DTTVBSRGHJKBOQ-UHFFFAOYSA-N,CCN(CC(=O)N1C(C)(C)CC(=CC1(C)C)c1ccccc1)CC,-5.656796807999999,4.1392,328.49199999999996,C C N ( C C ( = O ) N 1 C ( C ) ( C ) C C ( = C C 1 ( C ) C ) c 1 c c c c c 1 ) C C
4622,C4743,RSFZTDPRBQURSI-UHFFFAOYSA-N,CN(CC(C(c1ccccc1C)(c1ccccc1)O)C)C.Cl,-3.578635123,4.2306,319.869,C N ( C C ( C ( c 1 c c c c c 1 C ) ( c 1 c c c c c 1 ) O ) C ) C . Cl
4623,C7101,FDJOLVPMNUYSCM-WZHZPDAFSA-L,OC[C@H]1O[C@@H]([C@@H]([C@@H]1OP(=O)(O[C@@H](CNC(=O)CC[C@@]1(C)C2=N[C@H]([C@@H]1CC(=O)N)[C@]1(C)[N-]/C(=C(/C)\C3=N/C(=C\C4=N/C(=C\2/C)/[C@@H](CCC(=O)N)C4(C)C)/[C@H]([C@]3(C)CC(=O)N)CCC(=O)N)/[C@H]([C@]1(C)CC(=O)N)CCC(=O)N)C)[O-])O)n1cnc2c1cc(C)c(c2)C.[C-]#N.[Co+3],-2.035153591,6.7118800000000025,1355.37,O C [C@H] 1 O [C@@H] ( [C@@H] ( [C@@H] 1 O P ( = O ) ( O [C@@H] ( C N C ( = O ) C C [C@@] 1 ( C ) C 2 = N [C@H] ( [C@@H] 1 C C ( = O ) N ) [C@] 1 ( C ) [N-] / C ( = C ( / C ) \ C 3 = N / C ( = C \ C 4 = N / C ( = C \2/ C ) / [C@@H] ( C C C ( = O ) N ) C 4 ( C ) C ) / [C@H] ( [C@] 3 ( C ) C C ( = O ) N ) C C C ( = O ) N ) / [C@H] ( [C@] 1 ( C ) C C ( = O ) N ) C C C ( = O ) N ) C ) [O-] ) O ) n 1 c n c 2 c 1 c c ( C ) c ( c 2 ) C . [C-] # N . [Co+3]
4624,C4617,RJPZIQRLRMWPRF-UHFFFAOYSA-N,CN(CCn1c2ccccc2n(c2c(c1=O)cccc2)C)C.Cl,-3.658802577,3.4189999999999996,331.84,C N ( C C n 1 c 2 c c c c c 2 n ( c 2 c ( c 1 = O ) c c c c 2 ) C ) C . Cl
4625,C3858,VKQFCGNPDRICFG-UHFFFAOYSA-N,COC(=O)C1=C(C)NC(=C(C1c1ccccc1[N+](=O)[O-])C(=O)OCC(C)C)C,-4.197837183,4.0538,388.414,C O C ( = O ) C 1 = C ( C ) N C ( = C ( C 1 c 1 c c c c c 1 [N+] ( = O ) [O-] ) C ( = O ) O C C ( C ) C ) C
4626,C6713,CNBCNHHPIBKYBO-NSCUHMNNSA-N,COc1ccc(cc1)/C=C/C#N,-2.266907175,2.23198,159.185,C O c 1 c c c ( c c 1 ) / C = C / C # N
4627,C5762,JTLXCMOFVBXEKD-FOWTUZBSSA-N,OCC/C(=C(\N(Cc1cnc(nc1N)C)C=O)/C)/SSCC1CCCO1,-2.873663245,3.717,398.543,O C C / C ( = C ( \ N ( C c 1 c n c ( n c 1 N ) C ) C = O ) / C ) / S S C C 1 C C C O 1
4628,C9409,PRNVHVUEIITLRV-MWIGPOFTSA-N,C/N=C\1/CN(O)C(=c2c(=N1)ccc(c2)Cl)c1ccccc1.Cl,0.34902156,2.0247,336.216,C / N = C \1/ C N ( O ) C ( = c 2 c ( = N 1 ) c c c ( c 2 ) Cl ) c 1 c c c c c 1 . Cl
4629,C5068,OZOMQRBLCMDCEG-VIZOYTHASA-N,O=C1CN(C(=O)N1)/N=C/c1ccc(o1)c1ccc(cc1)[N+](=O)[O-],-3.333527422,2.5304,314.253,O = C 1 C N ( C ( = O ) N 1 ) / N = C / c 1 c c c ( o 1 ) c 1 c c c ( c c 1 ) [N+] ( = O ) [O-]
4630,C9164,NEVPGZLSKXATIM-UHFFFAOYSA-N,COP(=O)(N(C)C)OC,0.08681535900000001,0.9489,153.11700000000005,C O P ( = O ) ( N ( C ) C ) O C
4631,C7055,IFOAVKYGEODTRQ-UHFFFAOYSA-N,NNC(Cc1ccccc1C)C,-2.057148174,2.4805,164.247,N N C ( C c 1 c c c c c 1 C ) C
4632,C7392,ARFHIAQFJWUCFH-IZZDOVSWSA-N,CC1CS(=O)(=O)CCN1/N=C/c1ccc(o1)[N+](=O)[O-],-1.8241456530000002,2.1825,287.2920000000001,C C 1 C S ( = O ) ( = O ) C C N 1/ N = C / c 1 c c c ( o 1 ) [N+] ( = O ) [O-]
4633,C1217,HFZWRUODUSTPEG-UHFFFAOYSA-N,Clc1ccc(c(c1)Cl)O,-1.55,2.699,163.001,Cl c 1 c c c ( c ( c 1 ) Cl ) O
4634,C4762,DVBJBNKEBPCGSY-UHFFFAOYSA-M,CCCCCCCCCCCCCCCC[n+]1ccccc1.[Br-],-3.566134859,3.4594,384.43699999999995,C C C C C C C C C C C C C C C C [n+] 1 c c c c c 1 . [Br-]
4635,C7961,DBPRUZCKPFOVDV-UHFFFAOYSA-N,CC(NCC(c1ccccc1Cl)O)C.Cl.O,-1.403117299,3.5,268.18,C C ( N C C ( c 1 c c c c c 1 Cl ) O ) C . Cl . O
4636,C6126,SQAINHDHICKHLX-UHFFFAOYSA-N,O=Cc1cccc2c1cccc2,-2.646354261,2.6523,156.181,O = C c 1 c c c c 2 c 1 c c c c 2
4637,C2204,POAXZLNEIRHMQK-UHFFFAOYSA-N,CCCCOc1ccc(cc1)OCC(=O)N(c1ccc(cc1OC)OC)CCN(CC)CC.Cl,-6.471938743,5.4385,495.051,C C C C O c 1 c c c ( c c 1 ) O C C ( = O ) N ( c 1 c c c ( c c 1 O C ) O C ) C C N ( C C ) C C . Cl
4638,C764,GGUOCFNAWIODMF-UHFFFAOYSA-N,CC(=O)Nc1ccc(cc1)Cl,-2.8399999,2.3714,169.608,C C ( = O ) N c 1 c c c ( c c 1 ) Cl
4639,C5718,FTTMRGDSJHOGEJ-OALZAMAHSA-N,N[C@@H]1CC[C@@H](c2c1cccc2)c1ccccc1.Cl,-2.9027173530000003,5.1144,259.774,N [C@@H] 1 C C [C@@H] ( c 2 c 1 c c c c 2 ) c 1 c c c c c 1 . Cl
4640,C7192,QZYPYEXCDOTIDN-UHFFFAOYSA-N,CN1CCN2C(C1)CCc1c2cccc1.Cl,-1.968026628,2.5581,238.75599999999997,C N 1 C C N 2 C ( C 1 ) C C c 1 c 2 c c c c 1 . Cl
4641,C1553,KGVPNLBXJKTABS-UHFFFAOYSA-N,Oc1noc(c1)C,-0.07,0.6886,99.088,O c 1 n o c ( c 1 ) C
4642,C8077,MAVAXPFTVGSHTB-UHFFFAOYSA-N,C1CNC(C1)c1c[nH]c2c1cccc2,-1.2919344179999999,2.9212,186.253,C 1 C N C ( C 1 ) c 1 c [nH] c 2 c 1 c c c c 2
4643,C1106,DIKBFYAXUHHXCS-UHFFFAOYSA-N,BrC(Br)Br,-1.91,2.4547,252.731,Br C ( Br ) Br
4644,C10,CTVRBEKNQHJPLX-UHFFFAOYSA-N,Clc1cc(Cl)c(c(c1)Cl)c1cc(Cl)cc(c1Cl)Cl,-8.71,7.274,360.87800000000004,Cl c 1 c c ( Cl ) c ( c ( c 1 ) Cl ) c 1 c c ( Cl ) c c ( c 1 Cl ) Cl
4645,C8827,RRIQOXRRSJKRFR-UHFFFAOYSA-M,CCCCCCCC[N+](C)(C)C.[I-],-0.468698679,0.05710000000000001,299.235,C C C C C C C C [N+] ( C ) ( C ) C . [I-]
4646,C2745,LSUJEOLKHABULX-UHFFFAOYSA-N,N/C(=[NH+]/CCCC1CCCCC1)/CSSC/C(=[NH+]/CCCC1CCCCC1)/N.[Cl-].[Cl-],-5.4458059070000004,-2.627,499.648,N / C ( = [NH+] / C C C C 1 C C C C C 1 ) / C S S C / C ( = [NH+] / C C C C 1 C C C C C 1 ) / N . [Cl-] . [Cl-]
4647,C6567,PRVVGOHCHSLWDE-UHFFFAOYSA-N,FCCN(C(=O)NC1CSCSC1)N=O,-2.363445707,1.8459,253.317,F C C N ( C ( = O ) N C 1 C S C S C 1 ) N = O
4648,C8045,RIIKPLGIMDVDSV-UHFFFAOYSA-N,OCCC1C2CCN(C1CNCCN(CC)CC)CC2,-1.3189528590000001,1.3394,283.453,O C C C 1 C 2 C C N ( C 1 C N C C N ( C C ) C C ) C C 2
4649,C5202,VLKWQQFBFMQSNA-UHFFFAOYSA-N,CCNc1nc(NCC)nc(n1)C(F)(F)F,-3.2379242589999997,1.9,235.21,C C N c 1 n c ( N C C ) n c ( n 1 ) C ( F ) ( F ) F
4650,C603,OWZPCEFYPSAJFR-ZCFIWIBFSA-N,CC[C@H](c1cc(cc(c1O)[N+](=O)[O-])[N+](=O)[O-])C,-3.3800001,3.7685,240.213,C C [C@H] ( c 1 c c ( c c ( c 1 O ) [N+] ( = O ) [O-] ) [N+] ( = O ) [O-] ) C
